"","product_name","fat_100g","saturatedFat_100g","carbohydrates_100g","sugars_100g","fiber_100g","proteins_100g","sodium_100g"
"19167","Chewy Candy",2,2,87.815,59.2625,0.65,0.64,0
"19171","Chewy Chocolate Chip Bar",10,6,36,6,4,40,0.215
"19173","Chewy Chocolate Chip Cookies With Real Chocolate Chips",19.35,6.45,64.52,29.03,0,3.23,0.419
"19177","Chewy CookieGinger Molasses",14.29,7.14,64.29,39.29,3.6,3.57,0.464
"19178","Chewy Cookies",16.684,6.368,67.586,33.778,2.78,3.536,0.322
"19181","Chewy Dipped Chocolatey Dipped Granola Bars",16.13,11.29,70.97,38.71,3.2,6.45,0.21
"19182","Chewy Dipped Granola BarChocolate Chip",16.13,12.9,70.97,45.16,3.2,3.23,0.145
"19184","Chewy Dipped Granola Bars",19.73,12.31,68.82,37.69,3.25,6.56,0.2465
"19185","Chewy Eucalyptus Candy",0,0,88.89,0,29.6,0,0.148
"19189","Chewy Flavored Nougat With A Delicious Chocolatey Coating Mini BarVanilla",12.5,10,80,57.5,0,2.5,0.075
"19193","Chewy Fruit & Veggie SnackBerrieSpinacAppleSweet Potato",0,0,41.67,16.67,8.3,0,0.042
"19197","Chewy Fruities Candy",5.43,4.35,78.26,45.65,0,0,0.076
"19199","Chewy Ginger Candy",0.833333333333333,0,92.7766666666667,71.11,0.833333333333333,0.833333333333333,0
"19200","Chewy Gluten Free Granola BarOatmeal Cookie",10.71,3.57,75,25,10.7,3.57,0.036
"19201","Chewy Granola BaDark Chocolate Almond",12.86,4.29,68.57,25.71,5.7,8.57,0.214
"19202","Chewy Granola BaPeanut Butter Chocolate Chip",17.24,10.34,65.52,31.03,3.4,6.9,0.31
"19203","Chewy Granola Bar",14.916,7.848,71.58,34.44,3.36,5.246,0.2128
"19209","Chewy Granola BarChocolate Chip",11.8866666666667,5.67666666666667,74.4866666666667,28.2933333333333,3.46666666666667,5.51666666666667,0.206
"19215","Chewy Granola BarHarvest Berry",5.71,0,77.14,31.43,2.9,5.71,0.214
"19218","Chewy Granola BarOats & Honey",16.67,9.26,70.37,29.63,3.7,7.41,0.185
"19219","Chewy Granola BarPeanuSweet & Salty",26.67,13.33,60,30,3.3,10,0.3
"19222","Chewy Granola BarPeanut Butter Chocolate Chip",11.46,2.08,72.915,29.17,4.2,8.33,0.2915
"19228","Chewy Granola BarVanilla Chip",8.57,2.86,74.29,25.71,2.9,5.71,0.257
"19231","Chewy Oat & Honey",8,2,76,28,4,8,0.22
"19232","Chewy Protein BaDark Chocolate Peanut Butter",25,10,42.5,17.5,17.5,25,0.4
"19236","Chewy Protein Granola Bars",30,7.5,35,15,12.5,25,0.425
"19237","Chewy Sour Budz Candy",0,0,85,62.5,0,0,0.062
"19239","Chewy Sweet & Salty Pretzel BarPeanut Chocolate Chunk",20,7.14,62.86,25.71,8.6,8.57,0.386
"19242","Chewy Trail Mix Bars",11.43,1.43,68.57,45.71,2.9,8.57,0.243
"19243","Chewy Trail Mix Granola BarDark Chocolate Cranberry",12.86,2.86,68.57,28.57,2.9,8.57,0.186
"19246","Chia",31.7875,3.53,24.4625,0.575,34.9,20.155,0.00695275590551181
"19248","Chia-Samen",30,3.6,0.9,0.8,38,23,0.00393700787401575
"19253","Chia & Juice Smoothie",0.44,0,11.33,10.22,1.8,0.89,0
"19256","Chia Bia Milled Chia Seed (Gluten free)",31,3.4,20,0,33,21,0
"19257","Chia bread",2.9,0.4,41.6,2.7,4,10.7,0.366141732283465
"19261","Chia CrispBlack Bean ChipFeta And Black Olive",12.5,0,67.86,3.57,10.7,14.29,1.036
"19262","Chia Crisps",12.5,0,71.43,3.57,10.7,14.29,0.714
"19263","Chia Energy Bar",20.34,5.93,55.93,35.59,13.6,10.17,0.042
"19267","Chia Goodness",26.67,5,46.67,0,16.7,20,0.417
"19272","Chia PluCrunchy Granola BarApple Pie Crunch",20,2.5,67.5,20,7.5,7.5,0.3
"19273","Chia PluOrganic Chia Granola CereaCoconut",20,7.27,65.45,16.36,10.9,9.09,0.091
"19279","Chia SameSalvia Hispanica I.",33.7,4.2,3.3,0,33.5,18.2,0
"19281","Chia Seed",30.495,1.135,37.12,0,30.3,17.425,0
"19282","Chia Seeds",31.332,2.026,31.668,0,34.26,18.868,0.06
"19283","Chia Superfood Riegel Aprikose & Kürbiskern",25,9.2,45,27,6.8,11,0.031496062992126
"19288","Chia True fruits",1.1,0.2,9.8,9.7,1.4,1.3,0
"19289","Chia Vitality Beverage",1.35,0,6.76,4.73,2,1.35,0.007
"19294","Chiao Ku13Soya Bean Drink",0.83,0,8.75,7.92,0.4,1.25,0.046
"19295","Chiao KuPeanut Milk Soup",4.59,1.31,13.69,11.59,0.7,3.19,0.054
"19296","Chiao KuPearl Milk Tea",0.31,0.31,8.44,7.5,0.3,0.31,0.019
"19297","Chiappetti MeaGrass Fed Beef Ribeye Steak",16.81,7.08,0,0,0,16.81,0.049
"19298","ChiapplChia Seeds & FruiApple Pie Spice",2.53,1.01,11.11,7.07,3,1.01,0.061
"19305","Chicago-Style Italian Sandwich Mix",35.71,3.57,3.57,0,0,0,1.107
"19308","Chicago Deli Style Brat & Sausage Rolls",3.17,0,46.03,3.17,1.6,9.52,0.476
"19309","Chicago FlatArtisan FlatbreaDill & Sea Salt",5.56,0,55.56,5.56,0,11.11,0.472
"19316","Chicago Style Caramel Corn",23.33,11.67,60,30,3.3,6.67,0.567
"19319","Chicche di patate",1,0,32,0,2.6,3.3,0.503937007874016
"19327","Chicharrones Fried Pork Skins",32.808,14.268,7.132,4.274,0,55.634,2.6108
"19330","Chicharrones Sweet Southern Heat Fried Pork Skins",32.14,14.29,7.14,7.14,0,50,2.571
"19332","Chichis poulet",17,2.8,18,0,1.5,12,0.551181102362205
"19340","Chick Drumsticks",8.93,2.23,0,0,0,19.64,0.085
"19341","Chick Magnet Milk Chocolate Bar",28,16,68,60,4,4,0.04
"19343","Chick O-Stick Candies",15.62,3.12,75,56.25,0,6.25,0.156
"19352","Chick Peas Garbanzo Beans",1.54,0,15.38,0.77,4.6,3.85,0.008
"19354","Chick peas in salted water",2.9,0.3,16.1,0.4,4.1,7.2,0.23
"19355","Chick Thighs",15.18,4.46,0,0,0,16.96,0.076
"19359","ChickeHoney Mustard",6.96,0.71,11.87,4.27,1.6,8.23,0.155
"19363","Chicken'pic huile d'olive et basilic",11,3.5,3,2.5,0.5,22,0.455
"19366","Chicken & Apple Smoked Chicken Sausage",11.76,3.53,3.53,2.35,1.2,15.29,0.8
"19369","Chicken & Bacon Cobb Side Salad",11.36,2.93,4.4,1.83,0.7,10.62,0.337
"19375","Chicken & Broccoli Cheddar Bake",11.82,6.36,10.91,1.36,0.4,10,0.445
"19380","Chicken & Brown Rice Soup",1.02,0.2,8.57,0.82,0.4,2.04,0.167
"19381","Chicken & Cheddar Cheese Nibblers",20.78,6.49,18.18,1.3,2.6,12.99,0.779
"19382","Chicken & Cheddar Cheese Patties",21.05,7.02,17.54,0,1.8,14.04,0.772
"19383","Chicken & Cheddar Chicken Sausage",16.67,3.85,1.28,1.28,0,16.67,0.795
"19385","Chicken & Cheese Chimichangas",8.45,1.76,28.87,0.7,1.4,7.75,0.401
"19387","Chicken & Cheese Nacho Bites",12.94,4.71,27.06,1.18,2.4,9.41,0.6
"19389","Chicken & Cheese Taquitos",12.94,2.055,28.825,0.59,1.2,8.24,0.3355
"19397","Chicken & Dumplings Bowl With Vegetable In Creamy Sauce",3.87,1.58,9.51,1.76,0.7,5.28,0.398
"19399","Chicken & Homestyle Stuffing",11.27,2.82,11.27,0.7,2.1,12.68,0.458
"19408","Chicken & Pasta Marinara",1.76,0.66,17.62,2.64,1.3,5.29,0.145
"19409","Chicken & Pasta With Green Chiles",4.23,2.11,12.32,1.76,1.1,8.45,0.282
"19410","Chicken & Pork Wieners",23.53,8.82,8.82,0,0,11.76,0.912
"19413","Chicken & Rice Medley Soup",4.9,2.86,8.98,1.22,0.4,4.49,0.404
"19422","chicken & vegetable chow mein",1.3,0.2,8.7,1.4,2.1,6.3,0.188976377952756
"19424","Chicken & Vegetable Potstickers",2.06,0.29,20,1.76,1.2,6.47,0.412
"19426","Chicken & Waffle Breakfast Sandwiches",9.9,0.5,25.74,2.97,0,9.9,0.475
"19429","Chicken & Wild Rice Noodles",1.32,0.29,18.24,3.53,1.2,4.41,0
"19431","Chicken & Wild Rice With Kamut Soup",0.85,0,11.49,1.28,0.9,3.4,0.23
"19435","Chicken Alfredo Florentine",3.52,1.76,14.98,1.32,0.9,5.29,0.256
"19438","Chicken Alfredo Skillet Meal",2.76,1.61,10.6,1.38,1.4,6.45,0.235
"19440","Chicken And Bbq Sauce Bites",5.62,1.25,40,13.75,1.2,13.75,0.625
"19442","Chicken And Cheese Skillet Meal With Pasta And Vegetables",2.93,0.98,10.24,1.95,1.5,6.34,0.185
"19443","Chicken and Leek soup",27.3,16.3,44.4,7.1,2,9.7,3.7
"19444","Chicken And Pork Bologna",28.95,9.21,5.26,2.63,0,10.53,1.105
"19451","Chicken Apple Gouda Smoked Sausage",11.76,4.12,4.71,3.53,0,16.47,0.741
"19453","Chicken Apple Sausage Breakfast Burrito",5.47,2.73,26.56,3.12,3.1,7.81,0.352
"19454","Chicken Arrabbiata",5.2,1.1,12.5,3.7,1.9,7.9,0.188976377952756
"19458","Chicken Bacon Ranch",3.53,1.28,12.5,2.56,1,5.77,0.378
"19459","Chicken Bacon Ranch Bites",10.53,3.95,27.63,2.63,1.3,11.84,0.605
"19461","Chicken Bacon Ranch Pinwheel",11.97,4.23,19.01,1.41,2.8,12.68,0.789
"19462","Chicken Bag & Bake Seasoning Mix",0,0,50,0,0,16.67,6.667
"19464","Chicken Base",8.33,0,33.33,16.67,0,16.67,8.333
"19465","Chicken Big Tasty Bacon",14,3.7,20,3,1.2,9.7,0.511811023622047
"19467","Chicken Bites",9.29,1.43,20,10,0,8.57,0.371
"19468","Chicken Bites With Frisco Sauce",7.02,1.32,18.42,5.26,0.9,13.16,0.368
"19474","Chicken BreasBasil Pesto",0.89,0,1.79,1.79,0,19.64,0.768
"19476","Chicken BreasPremium ChunIn Water",1.79,0,0,0,0,21.43,0.411
"19477","Chicken BreasRotisserie",8,2,2,2,0,16,0.84
"19478","Chicken Breasst",1.79,0,1.79,0,0,17.86,0.482
"19480","Chicken Breast And Soft & Creamy Mozzarella Cheese",9,4,32,1,1,15,0.24
"19484","Chicken Breast Chunks With Rib Meat",6.5,1.17,16.645,1.17,0.65,17.68,0.5445
"19486","Chicken Breast Filets",4.12,0.59,2.35,0.59,0,18.82,0.341
"19490","Chicken Breast Fries",11.25,1.88,19.375,0.625,1.85,12.5,0.469
"19491","Chicken Breast In Broth With Rib Meat",1.79,0,0,0,0,16.07,0.339
"19499","Chicken Breast Portions",1.34,0.45,0,0,0,20.54,0.179
"19501","Chicken Breast Rings",13.75,1.88,16.25,0,2.5,11.25,0.462
"19502","Chicken Breast Roast",1.34,0,2.68,1.34,0,19.64,0.5625
"19503","Chicken Breast Sandwich",7.65,1.28,31.63,5.1,1,11.73,0.388
"19504","Chicken Breast Sandwiches",7.43,1.35,30.405,2.365,2,12.5,0.642
"19506","Chicken Breast Strips",11.8575,3.1525,16.7025,0.815,1.125,13.2075,0.612
"19507","Chicken Breast Strips With Rib Meat",2.35,0.59,2.35,1.18,0,23.53,0.518
"19513","Chicken Breast With Rib Meat In BrotFire Roasted",1.79,0,0,0,0,16.07,0.554
"19516","Chicken Breast With Rib Meat In Water",1.79,0,0.596666666666667,0,0,18.45,0.499666666666667
"19518","Chicken Breasts In A Parmesan Breading",8.43,4.42,5.62,0.4,0.4,22.09,0.297
"19520","Chicken Brest With Rib Meat In Water",1.79,0,0,0,0,16.07,0.464
"19524","Chicken Broth Reduced Sodium**",0,0,0.42,0.42,0,1.25,0.238
"19528","Chicken Burger",8.4375,3.3125,17.9425,3.5175,1.5,11.7275,0.405007874015748
"19533","Chicken Burrito Bowl",2.94,0.59,16.18,0.88,4.4,12.06,0.315
"19535","Chicken Cacciatore Classique Entree Base",2.03,0,4.88,3.25,0.8,0.81,0.154
"19538","Chicken Caesar Salad",13.0377777777778,2.96555555555556,5.35888888888889,1.20555555555556,1.14444444444444,8.95111111111111,0.412777777777778
"19541","Chicken Caesar Salad With Romano Dressing",14.09,3.02,2.35,0.34,1,9.06,0.309
"19543","Chicken Carbonara",2.82,1.22,12.28,1.32,1.7,11.82,0.2
"19544","Chicken Carbonara Kit",5.56,1.39,15.08,1.19,0.8,7.94,0.298
"19545","Chicken CarbonarCajun-Style",6.4,2.36,19.19,3.03,0.7,7.74,0.354
"19547","Chicken Chasseur Family Seasoning Mix",0,0,60,13.33,0,6.67,0.007
"19551","Chicken ChipotlDelicious Mexican",2.64,1.54,22.47,1.76,2.2,7.93,0.26
"19553","Chicken Chorizo",4.12,1.18,1.18,0,0,18.82,0.612
"19555","Chicken Chorizo Sausage",10.87,3.26,0,0,0,21.74,0.815
"19556","Chicken Chorizo Taco Chips",7.69,3.21,19.23,1.28,1.3,11.54,0.538
"19557","Chicken Chow Mein",2.94,0.29,15.29,1.47,1.8,5.29,0.394
"19559","Chicken Classic Gravy",1.61,0,4.84,0,0,0,0.371
"19560","Chicken Coating Mix",15,5,60,0,0,10,2.3
"19562","Chicken Consomme",0,0,2.19,1.75,0,0.44,0.408
"19565","Chicken Corn Chowder",3.67,0.82,9.8,1.63,1.2,2.86,0.351
"19566","Chicken Corn Chowder Chunky Soup",3.27,0.61,8.98,0.82,1.6,2.86,0.339
"19570","Chicken Corn Taquitos",9.41,1.76,24.71,0,3.5,8.24,0.318
"19573","Chicken Creole with Brown Rice Entrée",2.2,0.22,14.5,2.64,1.32,5.73,0.189
"19575","Chicken Croquettes",10.78,6.86,19.61,0,1,7.84,0.745
"19576","Chicken Crousty",18.3,4.96,17.1,1.2,1.3,11.4,0.590551181102362
"19578","Chicken Curry",9.485,4.065,6.53,2.685,1.6,7.59,0.5125
"19583","Chicken Dinner Casserole",5.29,2.64,15.42,0.88,1.3,9.69,0.145
"19585","Chicken Drumsticks",8.93,2.23,0,0,0,19.64,0.085
"19586","Chicken Drumsticks In Bbq Sauce",8.04,2.23,13.39,11.61,0,17.86,0.786
"19587","Chicken Drumsticks In Jalapeno Bbq Sauce",4.46,1.34,8.93,7.14,0.9,15.18,0.866
"19597","Chicken Enchiladas Poblano",5.3,1.24,17.31,0,1.8,4.59,0.17
"19599","Chicken Fajita Rice",1.62,0.27,15.36,1.24,0.85,6.39,0.2905
"19600","Chicken Fajita Rice BowBig Bold",3.52,1.23,17.96,1.41,1.8,6.69,0.338
"19606","Chicken Fingers",11,2,18,0,2.1,13,0.385826771653543
"19611","Chicken Flavor Rice MiChicken",3.2,0,32.8,0.8,1.6,4.8,0.752
"19614","Chicken Flavored Rice / Sauce",2.31,0,73.85,1.54,1.5,9.23,0.969
"19616","Chicken Flavored Stuffing Mix",4.16666666666667,0,73.81,8.33,2.4,10.71,1.66666666666667
"19618","Chicken Florentine Flatbread",10.26,5.13,17.95,1.28,1.3,16.67,0.269
"19620","Chicken For Fajitas",2.21,0.44,2.65,0,0,17.7,0.54
"19622","Chicken FrankHickory Smoke",7.78,2.22,2.22,0,0,15.56,0.578
"19625","Chicken Fried Rice",2.10416666666667,0.373333333333333,21.4008333333333,2.2075,0.908333333333333,5.705,0.437833333333333
"19626","Chicken Fried Rice Bowl & Roll",2.65,0.44,22.65,2.94,1.2,5.88,0.406
"19627","Chicken Fried RicWith White Chicken & Rice",5.29,1.1,28.19,0.88,0.9,5.73,0.507
"19634","Chicken Grilling Spice",0,0,0,0,0,0,7.5
"19636","Chicken Hearty Noodles",2,0.8,78,2,4,8,0.748031496062992
"19637","Chicken Hot Dog",20,6,1,1,0.5,13,0.275590551181102
"19638","Chicken Hot DogOriginal",16.28,4.65,9.3,2.33,0,11.63,0.953
"19640","Chicken Hot Links",10.99,3.3,2.2,2.2,0,19.78,0.956
"19642","Chicken In Barbecue Sauce With Crackers",3.85,1.28,17.95,11.54,1.3,14.1,0.295
"19644","Chicken Jalfrezi with Spiced Basmati Rice",2,0.2,10.6,2.3,1.3,7.5,0.149606299212598
"19645","Chicken Jambalaya Paella / Joll Of Rice",1.24,0.18,14.84,0.71,0.7,6.01,0.265
"19648","Chicken Kabobs",0.99,0,1.99,1.32,0.7,14.57,0.043
"19651","Chicken Ketchup Sandwich",6,0.6,33,5,1.5,10,0.511811023622047
"19656","Chicken Less Strips",1.97,0,3.95,1.32,1.3,26.32,0.434
"19663","Chicken Made With Mostly White Meat Chicken",2.83,0.94,6.6,2.83,0,8.49,0.538
"19668","Chicken Marsala",4.31666666666667,1.47833333333333,8.83333333333333,1.605,0.766666666666667,10.1216666666667,0.316
"19670","Chicken Marsala & Roasted Redskin Potatoes",3.82,1.47,10.29,3.24,0.9,5.59,0.271
"19673","Chicken Marsala With Marsala Sauce",2.5,0.71,10,1.43,1.4,9.29,0.157
"19675","Chicken Marsala With Penne Pasta",3.21,1.07,12.86,0.71,0.7,7.14,0.214
"19678","Chicken MesquitMexican",1.37,0.59,12.94,5.1,0.8,8.63,0.263
"19682","Chicken Mole Burrito",7.35,3.24,20.29,2.35,1.8,10.29,0.453
"19685","Chicken NibblerBreaded & Cooked Niblet Shaped Chicken Patties",20.78,5.19,18.18,0,5.2,12.99,0.779
"19687","Chicken NibblerNiblet Shaped Chicken Patties",20.78,5.19,18.18,0,5.2,12.99,0.779
"19690","Chicken Noodle Chunky Soup",0.82,0.2,5.51,0.41,0.6,2.86,0.212
"19692","Chicken Noodle Condensed Soup",1.49714285714286,0.347142857142857,6.725,0.115,0.457142857142857,2.35642857142857,0.610142857142857
"19694","Chicken Noodle Ready To Serve Soup",0.613333333333333,0.0666666666666667,4.89666666666667,0.546666666666667,0.4,2.85666666666667,0.309
"19697","Chicken Noodle Soup Mix",3.7,3.7,70.37,11.11,3.7,11.11,2.111
"19699","Chicken Noodle Soup With Big Chunks Of Chicken & Vegetables",1.22,0.41,6.94,0.82,0.4,2.86,0.322
"19708","Chicken Nuggets en pâte",10,0.8,20,0.8,0.5,9,0.551181102362205
"19711","Chicken Nuggets poulet en pâte",10,0.8,20,0.8,0.5,9,0.551181102362205
"19712","Chicken Oriental",0.98,0.39,17.25,1.18,0.8,4.71,0.263
"19714","Chicken Pad ThaMedium",2.56,0.48,19.23,5.13,1.3,4.17,0.314
"19716","Chicken Parmesan",4.53571428571429,1.27,15.2057142857143,1.77,1.24285714285714,10.34,0.292142857142857
"19719","Chicken Parmesan With Spaghetti & Tomato Sauce",2.83,1.06,18.02,2.83,2.5,10.25,0.23
"19721","Chicken Parmigiana & Penne",7.35,2.06,13.82,1.18,1.2,6.18,0.271
"19726","Chicken Patties",12.9075,3.3375,15.87875,0.45,1.6375,13.91625,0.492625
"19727","Chicken Pelmeni",5.96,1.66,27.81,1.32,1.3,9.93,0.358
"19739","Chicken Pot Pie 6""",12.7,5.56,17.86,0.79,0.8,6.75,0.298
"19740","Chicken Pot Pie Bites",25.895,14.155,17.46,1.76,0.55,17.66,0.916
"19744","Chicken PotstickerDumplings",3.7,0.62,22.22,2.47,1.2,8.64,1.037
"19749","Chicken Quesadilla",5.155,2.43,10.61,0.735,2.8,7.515,0.296
"19751","Chicken Ranchero Mini WrapDelicious Mexican",5.31,2.21,26.55,2.65,6.2,10.62,0.522
"19754","Chicken Rub",0,0,33.335,16.665,0,0,13.5
"19760","Chicken Salad On White Bread",6.74,1.04,31.61,4.66,1,8.29,0.503
"19761","Chicken Salad Sandwich",13.38,2.11,23.24,0,2.8,9.86,0.415
"19762","Chicken Salad Snack Pack",15.33,1.33,24,15.33,2.7,11.33,0.233
"19763","Chicken Salad With Crackers And Grapes",17.24,2.59,15.52,3.45,0,1.72,0.302
"19764","Chicken Salad With Dill",19.05,4.76,0.95,0.95,0,20,0.61
"19766","Chicken Salsa Verde",2.86,0.71,3.57,0.71,0,18.57,0.343
"19767","Chicken Samosa",10.53,1.75,24.56,1.75,1.8,7.02,0.439
"19768","Chicken Samosas With Chutney",10.62,1.25,20.62,3.75,1.9,8.75,0.575
"19770","Chicken SandwicHot & Spicy",9.26,1.54,32.72,4.32,1.2,11.11,0.463
"19775","Chicken SausagApple Chardonnay",6.62,0.74,4.41,2.94,0,19.12,0.721
"19777","Chicken Sausage",7.00111111111111,1.95055555555556,3.44944444444444,2.37388888888889,0.494444444444444,17.6505555555556,0.6395
"19778","Chicken Sausage Links",8.24,2,2.785,0.78,0,17.1,0.6385
"19781","Chicken SausagRoasted Garlic And Asiago",7.06,1.76,1.18,0,0,21.18,0.753
"19783","Chicken SausagSpinach & Mozzarella",5.88,1.76,1.18,0,0,21.18,0.565
"19785","Chicken SausagSundried TomatBasil & Mozzarella",5.88,1.76,2.35,1.18,0,20,0.659
"19787","Chicken Seasoning",0,0,0,0,0,0,17.15
"19790","Chicken Sliders",4.17,0.93,36.11,3.7,1.8,12.96,0.454
"19791","Chicken Snack Sticks",3.57,0,3.57,3.57,0,19.645,0.821
"19795","Chicken Spiedini",6.25,1.34,6.25,0.89,0,20.54,0.295
"19796","Chicken Spread",12.63,4.21,2.11,0,1.1,5.26,0.316
"19802","Chicken Sticks",10,1,13,1,0.5,15,0.511811023622047
"19804","Chicken Stifado",8.29,1.61,7.83,2.76,1.4,5.99,0.157
"19806","Chicken Stock",2.29181818181818,0.379090909090909,2.7,1.02727272727273,0.0818181818181818,0.831818181818182,2.30518181818182
"19808","Chicken Strips",10.6088888888889,2.32,14.5688888888889,3.20444444444444,0.877777777777778,17.8611111111111,0.800111111111111
"19809","Chicken Strips & Fries",11.19,2.24,22.39,0,1.5,10.45,0.381
"19810","Chicken Strips & Sweet Potato Fries",8.96,1.87,20.9,3.73,2.2,8.21,0.463
"19811","Chicken Stuffing Mix",3.57,0,71.43,7.14,3.6,10.71,1.536
"19812","Chicken Style Nuggets",18,3.4,21.2,0.6,2.5,11.5,0.5
"19814","Chicken Sweet & Sour avec riz au jasmin",1,0.5,24,7,0.8,5,0.393700787401575
"19816","Chicken Tamales With Rice",10.21,3.87,21.48,1.41,1.4,5.99,0.479
"19817","Chicken Tandoori",2.49,0.41,14.94,1.24,2.5,7.88,0.174
"19818","Chicken TaquitoHand-Rolled Corn Taquitos",8.24,1.18,25.88,0,2.4,7.06,0.294
"19819","Chicken Taquitos",10.5266666666667,2.19666666666667,22.63,0.26,2.36666666666667,9.78666666666667,0.219666666666667
"19820","Chicken Taquitos Corn Tortillas",8.825,1.76,25.88,1.18,2.4,7.06,0.541
"19822","Chicken Tender Filet",13.38,4.23,2.82,1.41,0,16.9,0.486
"19823","Chicken Tender Strips",11,2,13,4,1,16,0.64
"19824","Chicken Tenderloins",0.58,0,0.355,0.355,0,19.82,0.0885
"19827","Chicken Teriyaki",1.42333333333333,0.473333333333333,18.8833333333333,10.5366666666667,0.833333333333333,8.21333333333333,0.357666666666667
"19829","Chicken Thigh Meat For Fajitas",3.51,0.88,1.75,0,0,17.54,0.579
"19831","Chicken Thighs",15.7766666666667,4.61333333333333,0,0,0,15.1766666666667,0.0906666666666667
"19833","Chicken Tikka Masala",6.49166666666667,2.485,8.97833333333333,1.785,1.03333333333333,9.74333333333333,0.374833333333333
"19835","Chicken Tikka Masala With Cumin-Infused Basmati Rice",5.49,1.18,13.73,2.35,0.8,9.41,0.231
"19838","Chicken Tikkq Masala",5,0.7,20,2,0.6,6,0.31496062992126
"19840","Chicken Tocino",3.1,0.88,10.62,9.73,0,15.93,0.664
"19843","Chicken Tortilla Soup Mix",5,0,73.33,10,6.7,6.67,2
"19847","Chicken Vienna Sausage",16.67,5,1.67,0,0,11.67,0.883
"19850","Chicken Vienna Sausages In Chicken Broth",16.335,5,0.835,0,0,11.835,0.8515
"19851","Chicken Waldorf Sandwich On Multigrain",12.15,1.87,22.43,5.14,2.8,5.61,0.383
"19853","Chicken Wing Portions",16.07,4.46,0,0,0,18.75,0.071
"19855","Chicken Wingettes",15.79,3.95,0,0,0,15.79,0.175
"19858","Chicken With Barbecue Sauce",4.72,1.89,13.21,9.43,0.9,11.32,0.698
"19860","Chicken With Brown Rice Soup",1.02,0.2,8.57,0.82,0.4,2.04,0.167
"19865","Chicken With Spinach Fettuccine",2.35,1.18,7.45,1.57,0.8,8.63,0.247
"19867","Chicken With Yellow Rice",3.59,0.77,17.95,0.51,0.5,6.15,0.41
"19868","ChickenBrie & Apple Wrapped Entrees",7.75,2.46,12.68,0,2.8,13.38,0.289
"19871","Chickpea Crisps",17.86,1.79,64.29,0,3.6,10.71,0.75
"19875","Chickpeas & Potatoes In Tomato Sauce Seasoned With Indian-Inspired Spices",2.11,0,11.97,1.41,2.1,2.11,0.317
"19878","Chicons gratins avec purée",4.5,3.2,7.8,4,0.9,4.5,0.35
"19879","Chicorade scarolfriséchicorée rouge",0,0,1.5,1,1.6,1,0.0236220472440945
"19881","Chicorée - café",0.34,0.32,40,9.2,40,7.3,0.21
"19883","Chicorée cacao",3,1.5,48.5,20.8,31.8,7.5,0.118110236220472
"19884","Chicorée café",0.1,0,56,3.5,11,24,0.0984251968503937
"19893","Chicorée instantanée",0.1,0,86.8,16,1.9,3.6,0.078740157480315
"19898","Chicorée nature soluble",0.04,0,1.16,0.52,0.64,0.08,0.0031496062992126
"19899","Chicorée rouge et scarole",0,0,1,1,2.5,1.5,0.0118110236220472
"19903","Chiefs Milk ShakSchoko",1.3,0.8,2.8,2.4,4.6,7.9,0.0511811023622047
"19904","Chiefs Vanilla Drive Milk Protein",1.1,0.7,2.8,2.5,4,7.9,0.0511811023622047
"19905","Chifferini Elbow Ridged PastItalian Macaroni Product",1.79,0,69.64,3.57,3.6,12.5,0
"19912","ChiflePlantain ChipHot Spicy",39.29,8.93,57.14,0,7.1,3.57,0.75
"19913","ChiflePlantain ChipOriginal",26.67,6.67,66.67,0,10,0,0.1
"19914","ChiflePlantain Chips",26.67,6.67,66.67,0,10,0,0
"19920","Chiken Breat In Water With Rib Meat",1.79,0,0,0,0,16.07,0.464
"19921","Chiken curry",24,11.3,63.2,3.3,0,7.5,1.33858267716535
"19923","Chiktaye de morue pimentée",13.3,1.42,5,2,0,11.6,0.736220472440945
"19925","ChilCherry ExplosioSmooth Fruit Ice CreaIntense Cherry",0,0,25.41,20.49,0.4,0,0.006
"19928","Chile & Lime Bass",3.1,1.33,6.19,3.54,0,15.04,0.15
"19930","Chile ArboVery Hot",0,0,0,0,7.1,7.14,0
"19931","Chile Cheese Enchilada",7.03,4.69,14.06,1.56,1.6,7.03,0.391
"19932","Chile Chipotle",9.29,0,35.715,19.645,21.45,5.355,0.043
"19933","Chile Con QuesMedium",6.06,3.03,9.09,3.03,0,0,0.485
"19934","Chile De Arbol Salsa",0,0,6.67,3.33,0,0,0.767
"19935","Chile For Orange",0,0,0,0,0,0,0
"19940","Chile Nuevo Mexico",0,0,0,0,0,0,0
"19944","Chile Picante Peruvian Corn",13.33,5,76.67,0,6.7,6.67,0.633
"19945","Chile Piquin Entero Whole Pequin Chili",0,0,0,0,0,0,0
"19950","Chilean Sea Bass Portions",2.06,0.59,0,0,0,18.24,0.068
"19956","Chili-Mac",4.85,1.76,16.74,1.32,1.3,5.73,0.366
"19957","Chili & Lemon Lima Beans",15.62,3.12,56.25,0,12.5,15.62,0.75
"19958","Chili & Limon Cacahuate",50,6.67,16.67,3.33,6.7,23.33,0.967
"19960","Chili Bean Soup Mix",0,0,60.53,2.63,34.2,21.05,0.368
"19961","Chili BeanHot & Spicy",0.77,0,17.69,1.54,8.5,4.62,0.285
"19963","Chili BeanPinto Beans In Chili Sauce",0.96,0,15.385,1.155,3.85,5,0.2765
"19964","Chili Beans",0.658,0,15.636,1.164,4.34,4.877,0.3232
